,ID,Nombre,Calificación,Tipo_Comida,Direccion,Coordenadas,Comentario,Fecha_Comentario,Calificacion_Comentario
278,g309292-d7812020,Taste of India506,4.5,De la India,"Trejos Montealegre Escazu Village 2ndo nivel, diagonal al I.N.S, Escazú 10203 Costa Rica","9.933928,-84.12998","Nos alojamos una noche en SJ en nuestro camino de regreso a la península de Osa. Por desgracia el hotel que habíamos reservado no estaba para nada cerca del aeropuerto. Sin embargo, si hubiéramos estado más cerca que nunca habría podido comer en sabor de la India. El restaurante está bien decorado y cuenta con cómodos asientos. Pedimos pakora vegetal (que estaba perfectamente preparado, no en grasa), pollo Tikka, papadam con chutney de mango, y otro plato de pollo (no recuerdo el nombre) que fue preparado con jengibre, capsicum, y cilantro. Terminamos la comida con arroz con leche. Todo lo que comimos estaba delicioso. Si volvemos a SJ sin duda comer aquí de nuevo! ¡Muy bien!",5-marzo-2017,5
279,g309292-d7812020,Taste of India506,4.5,De la India,"Trejos Montealegre Escazu Village 2ndo nivel, diagonal al I.N.S, Escazú 10203 Costa Rica","9.933928,-84.12998",Este es el increíble lugar para quien quiere probar comida india. Gran gusto y un gran ambiente y muy amable propietario Kamal. Grandes saludos a mantequilla Delicioso pollo y picante. nan Debe probar lugar para cualquier entusiasta.Todo lo mejor.,5-junio-2016,5
280,g309292-d7812020,Taste of India506,4.5,De la India,"Trejos Montealegre Escazu Village 2ndo nivel, diagonal al I.N.S, Escazú 10203 Costa Rica","9.933928,-84.12998","Pequeño lugar con gran ambiente y servicio, auténtico sabor indio y increíble relación calidad-precio",30-mayo-2016,5
281,g309292-d778034,Taj Mahal Restaurante,4.5,"De la India, Asiática, Saludable, Parrillada, Sopas","Oeste cc la Paco 1km 1 kilometer West of the Centro Comercial La Paco Escazú, Old road to Santa Ana., Escazú 10201 Costa Rica","9.934802,-84.15782","Increible experiencia la decoracion, el ambiente, atencion y musica excelentes.la comida sumamente deliciosael precio de acorde al sitio y a la calidad, no son excesivos",12-junio-2020,5
282,g309292-d778034,Taj Mahal Restaurante,4.5,"De la India, Asiática, Saludable, Parrillada, Sopas","Oeste cc la Paco 1km 1 kilometer West of the Centro Comercial La Paco Escazú, Old road to Santa Ana., Escazú 10201 Costa Rica","9.934802,-84.15782","No me gusta. Todo viene en salsas y condimentos. El pollo parece una sopa con un pedazo de carne flotando. Pedimos papas fritas ""crujientes"" y lo que llego no tenia nada de crujiente y las papas venían en pedacitos o no se como describirlo, pero lo mejor de todo es que estaban super frías??? Yo desconfío de los restaurantes que manejan la comida a punta de condimentos (variados polvos en sabores y colores) porque disimulan el verdadero sabor de la comida. Los precios corresponden a restaurantes de alta gama. Yo no pienso regresar y si lo hago sera para acompañar a alguien tomándome solo una cerveza.",2-mayo-2018,2
283,g309292-d3140230,Factory,4.5,"Churrasquería, Mariscos","Frente al Centro Comercial Multiplaza Real InterContinental Hotel, Escazú 11856-1000 Costa Rica","9.945861,-84.15406","Sin duda alguna, restaurante Factory es #1 en toda el GAM. Les insto a que sigan brindando servicio de primera siempre. Esta vez fuimos finamente atendidos por el sr Nelson López quien una y mil veces nos ha asesorado de la forma más profesional!!!!",11-octubre-2019,5
284,g309292-d3140230,Factory,4.5,"Churrasquería, Mariscos","Frente al Centro Comercial Multiplaza Real InterContinental Hotel, Escazú 11856-1000 Costa Rica","9.945861,-84.15406",Comida deliciosa con un gran detalle para mi esposa en su cumpleaños. Servicio de Juan Carlos impecable excelente,11-diciembre-2018,5
285,g309292-d3140230,Factory,4.5,"Churrasquería, Mariscos","Frente al Centro Comercial Multiplaza Real InterContinental Hotel, Escazú 11856-1000 Costa Rica","9.945861,-84.15406","Una noche mágica y espectacular, mejor lugar no pudimos haber escogido, gracias infinitas a Geovanny por la atención y al chef Martín por siempre sorprendernos y digustarnos con esa deliciosa combinación de carne y camarones, un mar y tierra exquisito. Mis amigos Colombianos quedaron fascinados de la atención y buen servicio ",4-agosto-2018,5
286,g309292-d3140230,Factory,4.5,"Churrasquería, Mariscos","Frente al Centro Comercial Multiplaza Real InterContinental Hotel, Escazú 11856-1000 Costa Rica","9.945861,-84.15406","Por referencias decidimos ir a cenar a uno de los restaurantes del Hotel Intercontinental. Nos decidimos por carnes así que finalmente elegimos el Factory. Desde la recepción hasta el final, excelente atención, sobre todo por parte de Edward que nos guió en cuanto al menú y a las cervezas nacionales. La comida simplemente exquisita, a tiempo y sabrosa!El ambiente agradable y distendido, pudiendo el comensal seguir “en vivo” la preparación de su plato. Las carnes bien seleccionadas y los cortes de primera. Altamente recomendado!",23-marzo-2018,5
287,g309292-d3140230,Factory,4.5,"Churrasquería, Mariscos","Frente al Centro Comercial Multiplaza Real InterContinental Hotel, Escazú 11856-1000 Costa Rica","9.945861,-84.15406","El sitio me encanta, no en vano el restaurante está en el Hotel Intercontinental sin embargo siempre salgo decepcionado. Definitivamente el hotel no pone los medios para mejorar la materia prima. Tienen dos tipos de lomito nacional y de importación, siempre dicen lo mismo cuando les dices que no es buena carne: te dicen, gracias por su comentario lo trasladaremos para mejorar. En la parrilla uno ve que el personal no está muy motivado. En fin el sitio me gusta pero la carne muy mala. Por tanto caro y malo.",23-marzo-2018,1
288,g309292-d3140230,Factory,4.5,"Churrasquería, Mariscos","Frente al Centro Comercial Multiplaza Real InterContinental Hotel, Escazú 11856-1000 Costa Rica","9.945861,-84.15406",No puedo decir nada malo de la comida porque estuvo deliciosa pero el servicio queda debiendo. Casi tuvimos que rogar por el menú y solicitar miles de veces agua porque nunca la sirvieron. ,22-noviembre-2016,2
289,g309292-d3140230,Factory,4.5,"Churrasquería, Mariscos","Frente al Centro Comercial Multiplaza Real InterContinental Hotel, Escazú 11856-1000 Costa Rica","9.945861,-84.15406","Excelente restaurante.Las entradas son sabrosas y de verdad tienen muy buenos cortes de carne.Es un restaurante para ir en familia o con la esposa, y para reuniones de negocios es espectacular por el buen servicio que tienen.",31-marzo-2016,4
290,g309292-d3140230,Factory,4.5,"Churrasquería, Mariscos","Frente al Centro Comercial Multiplaza Real InterContinental Hotel, Escazú 11856-1000 Costa Rica","9.945861,-84.15406","Cortes de carne angus certificados pero sumamente caros. La atención estupenda. Poca variedad en el menú. Al final ordenamos del menú del restaurante Alfredo que esta anexo a este, tampoco cumplió nuestras expectativas. ",29-junio-2015,1
291,g309292-d3140230,Factory,4.5,"Churrasquería, Mariscos","Frente al Centro Comercial Multiplaza Real InterContinental Hotel, Escazú 11856-1000 Costa Rica","9.945861,-84.15406","La comida en este restaurante es excelente, un ambiente super chevere,  aconsejo para cenar  entraña y pato",18-agosto-2014,5
292,g309292-d3140230,Factory,4.5,"Churrasquería, Mariscos","Frente al Centro Comercial Multiplaza Real InterContinental Hotel, Escazú 11856-1000 Costa Rica","9.945861,-84.15406","Conseguimos el bistec y langosta y esperábamos a ser impresionado. Pues no. Era horrible y la langosta era difícil y no comestible. El servicio era bueno, pero intentaron dura. No comer aquí. El restaurante de sushi era muy buena. No probamos el restaurante italiano. El restaurante principal estaba bien.",20-abril-2017,2
293,g309292-d3140230,Factory,4.5,"Churrasquería, Mariscos","Frente al Centro Comercial Multiplaza Real InterContinental Hotel, Escazú 11856-1000 Costa Rica","9.945861,-84.15406","La fábrica es un restaurante agradable y la calidad es muy buena. El menú es bueno y los precios son un poco caros, pero es común es esta clase de restaurantes",23-agosto-2016,4
294,g309292-d3140230,Factory,4.5,"Churrasquería, Mariscos","Frente al Centro Comercial Multiplaza Real InterContinental Hotel, Escazú 11856-1000 Costa Rica","9.945861,-84.15406","Me esta mucho frecuente del restaurante porque la calidad de la comida es siempre supremo y más allá a la altura. Recomiendo pedir Mario como el camarero. Siempre tiene una sonrisa y es, de lejos, uno de los mejores que he de camareros se reunieron en Costa Rica. Como para aperitivos, que suele ir para la ensalada de iceberg pero la sopa de langosta es genial. Mi suegro siempre va por el tartar de atún o sopa de cebolla francesa. La hamburguesa es impecable y confía en mí es difícil encontrar una buena hamburguesa en este país. El racha falda es increíble, así como la pierna de cordero. Mi esposa le encanta coger la langosta a la parrilla. Sin duda recomendaría ir si estás en la ciudad buscando una buena comida.",27-agosto-2015,5
295,g309292-d3140230,Factory,4.5,"Churrasquería, Mariscos","Frente al Centro Comercial Multiplaza Real InterContinental Hotel, Escazú 11856-1000 Costa Rica","9.945861,-84.15406","Nos visita fábrica por lo menos dos veces al mes. Yo ya no necesitan el menú. hemos tenido hoy, ensalada de Ceasar, queso provolone, langosta y pato. opciones excelentes. Nuestro camarero today Jaison. El servicio también era genial.",31-julio-2015,5
296,g309292-d2698003,Restaurante Pescatore,4.5,"Mediterránea, Peruana, Fusión","Centro Comercial Golden Plaza loca 1 y 2 600 mts Sur Multiplaza Escazú, Escazú 10201 Costa Rica","9.937834,-84.15153","Resumen de la visita:1- Pedimos los refrescos y me dan una gaseosa que sabía horrible, me fijo en la fecha de vencimiento y dice marzo 2020 2- En vez de la gaseosa me pido una sangría, la traen, la comienzo a revolver y me sale una mosca3- Los ceviches bien 4- Por último pedimos un pulpo y trae un pelo Nunca se disculparon ni hicieron el mínimo esfuerzo por compensar la pésima experiencia No volvería jamás y no lo recomiendo",10-junio-2020,2
297,g309292-d2698003,Restaurante Pescatore,4.5,"Mediterránea, Peruana, Fusión","Centro Comercial Golden Plaza loca 1 y 2 600 mts Sur Multiplaza Escazú, Escazú 10201 Costa Rica","9.937834,-84.15153","Me encanta la comida del pescatore, realmente es un ambiente agradable para pasar con la familia y amigos, buen servicio y buena comida.",22-enero-2018,5
298,g309292-d2698003,Restaurante Pescatore,4.5,"Mediterránea, Peruana, Fusión","Centro Comercial Golden Plaza loca 1 y 2 600 mts Sur Multiplaza Escazú, Escazú 10201 Costa Rica","9.937834,-84.15153","Llamamos a hacer una reserva para el domingo a las 8 de la noche, como veníamos desde Tamarindo llegamos 15 minutos tarde. Éramos un grupo de 12 y le explicamos al mesero la razón de nuestro retraso. Cuando llamamos a reservar nos dijeron que atendían a los que entraran antes de las 8:30 pm, aún llegando a las 8:15 y los 12 parados en la puerta no nos dejaron entrar. Nos pareció un mal servicio porque deberían entonces brindar mejor información telefónicamente.",8-enero-2018,2
299,g309292-d2698003,Restaurante Pescatore,4.5,"Mediterránea, Peruana, Fusión","Centro Comercial Golden Plaza loca 1 y 2 600 mts Sur Multiplaza Escazú, Escazú 10201 Costa Rica","9.937834,-84.15153",De veras que siempre que hemos estado es muy agradable ver que siempre lleno eso deja ver que hacen bien las cosas ... Hoy todo perfecto y rico ... Súper recomendado ... Recuerden llamar para reservar 👍👍👍,24-agosto-2016,4
300,g309292-d2698003,Restaurante Pescatore,4.5,"Mediterránea, Peruana, Fusión","Centro Comercial Golden Plaza loca 1 y 2 600 mts Sur Multiplaza Escazú, Escazú 10201 Costa Rica","9.937834,-84.15153","No habia vuelto desde que tuve una experiencia regular hace tiempo. Que gran acierto regresar. Quiza la ubicacion no es la mejor, pero la verdad es que en Costa Rica pocas lo son.Lo que si es cierto es que tanto las causas y los cebiches del entrante que comparti estaban excepcionales, en especial el cebiche de mango.El pulpo a la brasa es magnifico y la pasta con marisco esta espectacularSeguro que cambiamos el habito y vendremos masCon Chancay, el mejor peruano de la zona",28-mayo-2016,5
301,g309292-d2698003,Restaurante Pescatore,4.5,"Mediterránea, Peruana, Fusión","Centro Comercial Golden Plaza loca 1 y 2 600 mts Sur Multiplaza Escazú, Escazú 10201 Costa Rica","9.937834,-84.15153","Fuimos por la recomendación de una amiga italiana, porque estábamos antojados de comer Risotto al Funghi, desde que llegamos nos recibieron con total atención, nuestro mesero Oscar se tomó el tiempo de hacer las recomendaciones respectivas, su servicio fue excepcional, ordenamos el Ossobuco con Risotto al Ají y el Risotto Verona sin camarones (porque viene con camarones), esperamos lo normal 15-20 minutos, llegaron nuestros platos y la comida sobrepasó nuestras expectativas, realmente delicioso, al final de la comida nos llevó la cuenta el dueño, amablemente nos preguntó sobre nuestra experiencia.Quedamos realmente satisfechos, las porciones bastante generosas y la comida de lo mejor, la calidad se paga y en este caso valió la pena cada centavo.",20-mayo-2016,5
302,g309292-d2698003,Restaurante Pescatore,4.5,"Mediterránea, Peruana, Fusión","Centro Comercial Golden Plaza loca 1 y 2 600 mts Sur Multiplaza Escazú, Escazú 10201 Costa Rica","9.937834,-84.15153","Los platos son platos fusion, un plato enorme y una porcion de comida ridicula, estaba todo muy rico, pero muy poco y muy caro, y nos ofrecieron una focaccia de forma super amable y sin decirnos que nos la iban a cobrar como otro plato mas, y al final nos la cobraron sin habernos dicho que nos la iban a cobrar. Y el mesero demasiado pega....no paraba de ofrecernos platos. Parecia un vendedor de zapatos de san jose.",21-julio-2013,2
